TimeStamp,X,Y,Z
50349,-0.2,-0.12,10.14
50351,-0.21,-0.07,9.9
50353,-0.24,-0.14,10.12
50355,-0.22,-0.08,9.95
50357,-0.22,-0.08,9.81
50359,-0.21,-0.13,10.06
50361,-0.24,-0.1,9.88
50363,-0.23,-0.09,10.05
50365,-0.2,-0.08,9.91
50367,-0.23,-0.06,9.89
50369,-0.11,-0.09,10.11
50371,-0.24,-0.07,9.85
50373,-0.25,-0.08,10.11
50375,-0.16,-0.1,9.96
50377,-0.19,-0.08,10.08
50379,-0.19,-0.09,10.05
50381,-0.19,-0.07,9.9
50383,-0.19,-0.08,10.16
50385,-0.13,-0.1,9.95
50387,-0.2,-0.11,10.12
50389,-0.17,-0.08,10.12
50391,-0.22,-0.03,10.02
50393,-0.21,-0.11,10.17
50395,-0.22,-0.12,9.87
50397,-0.24,-0.15,10.08
50399,-0.21,-0.14,9.93
50401,-0.22,-0.08,10.01
50403,-0.25,-0.11,10.08
50405,-0.23,-0.06,9.82
50407,-0.17,-0.09,10.02
50409,-0.26,-0.06,9.91
50411,-0.16,-0.07,9.94
50413,-0.25,-0.08,10.04
50415,-0.24,-0.02,9.84
50417,-0.17,-0.08,10.11
50419,-0.22,-0.13,9.9
50421,-0.2,-0.11,10.07
50423,-0.14,-0.08,10.03
50425,-0.17,-0.08,9.98
50427,-0.19,-0.08,10.18
50429,-0.14,-0.07,9.92
50431,-0.14,-0.12,10.14
50433,-0.18,-0.06,10.01
50435,-0.22,-0.07,9.97
50437,-0.2,-0.11,10.05
50439,-0.22,-0.13,9.93
50441,-0.2,-0.12,10.16
50443,-0.26,-0.12,9.98
50445,-0.21,-0.11,10.03
50447,-0.24,-0.11,10.03
50449,-0.33,-0.05,9.86
50451,-0.24,-0.06,10.04
50453,-0.23,-0.07,9.87
50455,-0.25,-0.08,10.09
50457,-0.17,-0.09,9.91
50459,-0.24,-0.06,9.98
50461,-0.21,-0.09,10.13
50463,-0.18,-0.05,9.79
50465,-0.21,-0.08,10.08
50467,-0.17,-0.07,9.88
50469,-0.17,-0.04,9.99
50471,-0.17,-0.06,10.15
50473,-0.23,-0.11,10.01
50475,-0.13,-0.09,10.12
50477,-0.27,-0.13,9.93
50479,-0.15,-0.11,10.03
50481,-0.19,-0.11,10.01
50483,-0.17,-0.1,9.98
50485,-0.14,-0.05,10.14
50487,-0.23,-0.09,9.9
50489,-0.16,-0.09,10.08
50491,-0.22,-0.06,10.03
50493,-0.23,-0.11,9.93
50495,-0.21,-0.1,10.05
50497,-0.23,-0.16,9.89
50499,-0.23,-0.11,10.07
50501,-0.22,-0.12,9.96
50503,-0.25,-0.1,9.97
